ID,person1ID,person2ID,startYearType,startYear,endYearType,endYear
100060917,10002849,10012976,AF/IN,1555,BF/IN,1629
100060918,10002849,10013132,AF/IN,1568,BF/IN,1629
100060920,10002850,10003281,AF/IN,1518,BF/IN,1537
100060923,10002850,10004410,AF/IN,1518,BF/IN,1586
100060924,10002850,10004478,AF/IN,1518,BF/IN,1539
100060926,10002850,10004684,AF/IN,1518,BF/IN,1555
100060928,10002850,10005217,AF/IN,1537,BF/IN,1554
100060929,10002850,10005641,AF/IN,1518,BF/IN,1572
100060931,10002850,10005883,AF/IN,1546,BF/IN,1604
100060932,10002850,10005974,AF/IN,1518,BF/IN,1587
100060934,10002850,10006282,AF/IN,1563,BF/IN,1604
100060935,10002850,10006635,AF/IN,1549,BF/IN,1602
100060937,10002850,10006959,AF/IN,1518,BF/IN,1540
100060938,10002850,10006992,AF/IN,1546,BF/IN,1604
100060940,10002850,10006994,AF/IN,1540,BF/IN,1603
100060942,10002850,10009320,AF/IN,1518,BF/IN,1575
100060943,10002850,10009335,AF/IN,1518,BF/IN,1575
100060945,10002850,10009358,AF/IN,1518,BF/IN,1547
100060948,10002850,10010671,AF/IN,1530,BF/IN,1581
100060949,10002850,10010840,AF/IN,1550,BF/IN,1603
100060951,10002850,10011324,AF/IN,1518,BF/IN,1559
100060953,10002850,10012116,AF/IN,1537,BF/IN,1553
100060955,10002850,10012119,AF/IN,1518,BF/IN,1547
100060956,10002850,10012122,AF/IN,1518,BF/IN,1558
100060957,10002850,10012421,AF/IN,1518,BF/IN,1561
100060959,10002850,10012493,AF/IN,1577,BF/IN,1604
100060960,10002850,10012494,AF/IN,1560,BF/IN,1604
100060962,10002850,10012689,AF/IN,1518,BF/IN,1551
100060964,10002850,10012691,AF/IN,1567,BF/IN,1604
100060965,10002850,10013182,AF/IN,1521,BF/IN,1554
100060968,10002851,10010358,AF/IN,1663,BF/IN,1723
100060970,10002851,10012481,AF/IN,1663,BF/IN,1700
100060974,10002852,10003693,AF/IN,1585,BF/IN,1614
100060975,10002852,10003913,AF/IN,1579,BF/IN,1614
100060977,10002852,10006686,AF/IN,1579,BF/IN,1614
100060978,10002852,10006720,AF/IN,1579,BF/IN,1614
100060980,10002852,10007673,AF/IN,1589,BF/IN,1614
100060982,10002852,10007980,AF/IN,1579,BF/IN,1593
100060983,10002852,10008465,AF/IN,1579,BF/IN,1614
100060985,10002852,10008761,AF/IN,1579,BF/IN,1614
100060986,10002852,10009179,AF/IN,1581,BF/IN,1613
100060988,10002852,10009484,AF/IN,1579,BF/IN,1614
100060989,10002852,10010090,AF/IN,1589,BF/IN,1614
100060991,10002852,10011273,AF/IN,1579,BF/IN,1614
100060995,10002852,10012493,AF/IN,1579,BF/IN,1614
100060996,10002852,10012494,AF/IN,1579,BF/IN,1614
100060997,10002852,10012598,AF/IN,1579,BF/IN,1592
100060999,10002853,10002854,AF/IN,1480,BF/IN,1502
100061000,10002853,10002971,AF/IN,1435,BF/IN,1502
100061002,10002853,10003973,AF/IN,1450,BF/IN,1502
100061003,10002853,10006991,AF/IN,1427,BF/IN,1502
100061005,10002853,10012315,AF/IN,1470,BF/IN,1502
100061007,10002854,10002971,AF/IN,1480,BF/IN,1523
100061008,10002854,10003341,AF/IN,1480,BF/IN,1521
100061010,10002854,10004154,AF/IN,1480,BF/IN,1521
100061013,10002854,10008475,AF/IN,1480,BF/IN,1523
100061014,10002854,10009754,AF/IN,1480,BF/IN,1503
100061016,10002854,10011148,AF/IN,1480,BF/IN,1523
100061018,10002854,10012119,AF/IN,1491,BF/IN,1523
100061019,10002854,10013079,AF/IN,1480,BF/IN,1523
100061021,10002855,10002904,AF/IN,1527,BF/IN,1574
100061022,10002855,10003747,AF/IN,1532,BF/IN,1588
100061024,10002855,10010073,AF/IN,1549,BF/IN,1591
100061025,10002855,10010190,AF/IN,1527,BF/IN,1591
100061027,10002855,10010684,AF/IN,1527,BF/IN,1588
100061029,10002856,10003149,AF/IN,1658,BF/IN,1664
100061030,10002857,10002858,AF/IN,1577,BF/IN,1607
100061033,10002857,10005845,AF/IN,1606,BF/IN,1607
100061035,10002857,10009645,AF/IN,1555,BF/IN,1607
100061039,10002858,10003677,AF/IN,1577,BF/IN,1617
100061040,10002858,10004957,AF/IN,1577,BF/IN,1617
100061042,10002858,10005826,AF/IN,1591,BF/IN,1617
100061043,10002858,10006057,AF/IN,1577,BF/IN,1617
100061045,10002858,10006072,AF/IN,1577,BF/IN,1617
100061047,10002858,10006216,AF/IN,1617,BF/IN,1617
100061048,10002858,10006343,AF/IN,1577,BF/IN,1617
100061050,10002858,10006720,AF/IN,1577,BF/IN,1617
100061051,10002858,10006747,AF/IN,1591,BF/IN,1617
100061053,10002858,10008030,AF/IN,1577,BF/IN,1617
100061054,10002858,10008031,AF/IN,1577,BF/IN,1617
100061056,10002858,10008472,AF/IN,1577,BF/IN,1617
100061059,10002858,10009645,AF/IN,1577,BF/IN,1614
100061061,10002858,10009725,AF/IN,1577,BF/IN,1617
100061062,10002858,10010012,AF/IN,1577,BF/IN,1617
100061064,10002858,10010507,AF/IN,1598,BF/IN,1617
100061065,10002858,10010754,AF/IN,1577,BF/IN,1609
100061067,10002858,10011092,AF/IN,1619,BF/IN,1617
100061068,10002858,10011518,AF/IN,1577,BF/IN,1617
100061070,10002858,10011816,AF/IN,1578,BF/IN,1617
100061072,10002858,10011852,AF/IN,1589,BF/IN,1617
100061073,10002858,10012772,AF/IN,1577,BF/IN,1617
100061075,10002858,10013046,AF/IN,1577,BF/IN,1605
100061078,10002859,10003927,AF/IN,1604,BF/IN,1651
100061079,10002859,10004266,AF/IN,1580,BF/IN,1631
100061081,10002859,10005124,AF/IN,1637,BF/IN,1651
100061083,10002859,10005843,AF/IN,1580,BF/IN,1630
100061084,10002859,10006720,AF/IN,1580,BF/IN,1637
100061086,10002859,10007944,AF/IN,1580,BF/IN,1651
100061087,10002859,10008337,AF/IN,1592,BF/IN,1641
100061089,10002859,10009597,AF/IN,1598,BF/IN,1651
100061090,10002859,10009646,AF/IN,1586,BF/IN,1638
100061092,10002859,10011670,AF/IN,1600,BF/IN,1649
100061094,10002859,10012794,AF/IN,1590,BF/IN,1645
100061095,10002860,10005534,AF/IN,1547,BF/IN,1596
100061098,10002860,10005537,AF/IN,1592,BF/IN,1596
100061100,10002861,10003394,AF/IN,1690,BF/IN,1736
100061104,10002861,10009502,AF/IN,1693,BF/IN,1736
100061105,10002861,10009668,AF/IN,1690,BF/IN,1736
100061107,10002862,10004684,AF/IN,1510,BF/IN,1555
100061108,10002862,10008124,AF/IN,1510,BF/IN,1574
100061113,10002863,10003003,AF/IN,1636,BF/IN,1672
100061114,10002863,10003053,AF/IN,1599,BF/IN,1642
100061115,10002863,10003054,AF/IN,1630,BF/IN,1672
100061116,10002863,10003058,AF/IN,1599,BF/IN,1658
100061117,10002863,10003072,AF/IN,1602,BF/IN,1663
100061118,10002863,10003157,AF/IN,1595,BF/IN,1647
100061119,10002863,10003223,AF/IN,1595,BF/IN,1630
100061121,10002863,10003464,AF/IN,1595,BF/IN,1659
100061124,10002863,10003774,AF/IN,1597,BF/IN,1660
100061126,10002863,10003846,AF/IN,1598,BF/IN,1665
100061127,10002863,10003847,AF/IN,1595,BF/IN,1643
100061129,10002863,10004044,AF/IN,1595,BF/IN,1663
100061130,10002863,10004045,AF/IN,1601,BF/IN,1672
100061132,10002863,10004158,AF/IN,1595,BF/IN,1645
100061133,10002863,10004163,AF/IN,1608,BF/IN,1672
100061135,10002863,10004246,AF/IN,1595,BF/IN,1636
100061137,10002863,10004595,AF/IN,1609,BF/IN,1656
100061138,10002863,10004612,AF/IN,1595,BF/IN,1667
100061140,10002863,10004614,AF/IN,1654,BF/IN,1672
100061143,10002863,10004867,AF/IN,1625,BF/IN,1672
100061144,10002863,10005124,AF/IN,1637,BF/IN,1672
100061146,10002863,10005267,AF/IN,1595,BF/IN,1645
100061148,10002863,10005397,AF/IN,1595,BF/IN,1656
100061149,10002863,10005473,AF/IN,1605,BF/IN,1660
100061151,10002863,10005605,AF/IN,1595,BF/IN,1631
100061152,10002863,10005634,AF/IN,1595,BF/IN,1657
100061154,10002863,10005790,AF/IN,1595,BF/IN,1672
100061155,10002863,10005791,AF/IN,1668,BF/IN,1672
100061157,10002863,10005846,AF/IN,1626,BF/IN,1672
100061159,10002863,10005897,AF/IN,1599,BF/IN,1662
100061160,10002863,10006032,AF/IN,1617,BF/IN,1640
100061163,10002863,10006134,AF/IN,1596,BF/IN,1672
100061165,10002863,10006310,AF/IN,1595,BF/IN,1632
100061169,10002863,10006543,AF/IN,1634,BF/IN,1663
100061173,10002863,10006923,AF/IN,1595,BF/IN,1637
100061175,10002863,10007152,AF/IN,1595,BF/IN,1672
100061177,10002863,10007319,AF/IN,1614,BF/IN,1672
100061178,10002863,10007457,AF/IN,1595,BF/IN,1634
100061180,10002863,10007509,AF/IN,1656,BF/IN,1672
100061181,10002863,10007648,AF/IN,1612,BF/IN,1648
100061183,10002863,10007966,AF/IN,1609,BF/IN,1669
100061184,10002863,10008019,AF/IN,1595,BF/IN,1662
100061186,10002863,10008146,AF/IN,1595,BF/IN,1653
100061188,10002863,10008212,AF/IN,1595,BF/IN,1621
100061189,10002863,10008286,AF/IN,1595,BF/IN,1664
100061191,10002863,10008400,AF/IN,1604,BF/IN,1672
100061192,10002863,10008519,AF/IN,1598,BF/IN,1672
100061194,10002863,10008580,AF/IN,1595,BF/IN,1641
100061195,10002863,10008581,AF/IN,1595,BF/IN,1628
100061197,10002863,10008706,AF/IN,1595,BF/IN,1601
100061198,10002863,10008729,AF/IN,1595,BF/IN,1640
100061200,10002863,10009178,AF/IN,1595,BF/IN,1619
100061202,10002863,10009563,AF/IN,1595,BF/IN,1641
100061203,10002863,10009710,AF/IN,1595,BF/IN,1670
100061205,10002863,10009764,AF/IN,1657,BF/IN,1672
100061206,10002863,10009831,AF/IN,1628,BF/IN,1672
100061208,10002863,10009940,AF/IN,1595,BF/IN,1631
100061211,10002863,10010332,AF/IN,1595,BF/IN,1672
100061213,10002863,10010483,AF/IN,1595,BF/IN,1659
100061214,10002863,10010523,AF/IN,1595,BF/IN,1640
100061216,10002863,10010670,AF/IN,1617,BF/IN,1672
100061217,10002863,10010792,AF/IN,1595,BF/IN,1607
100061219,10002863,10010803,AF/IN,1632,BF/IN,1672
100061220,10002863,10010845,AF/IN,1595,BF/IN,1672
100061222,10002863,10011094,AF/IN,1595,BF/IN,1672
100061224,10002863,10011532,AF/IN,1595,BF/IN,1651
100061225,10002863,10011534,AF/IN,1595,BF/IN,1629
100061227,10002863,10011670,AF/IN,1600,BF/IN,1649
100061228,10002863,10011671,AF/IN,1630,BF/IN,1672
100061230,10002863,10012324,AF/IN,1613,BF/IN,1672
100061234,10002863,10012593,AF/IN,1611,BF/IN,1672
100061235,10002863,10012784,AF/IN,1595,BF/IN,1657
100061237,10002863,10012786,AF/IN,1601,BF/IN,1672
100061238,10002863,10012819,AF/IN,1595,BF/IN,1632
100061240,10002863,10012864,AF/IN,1599,BF/IN,1665
100061242,10002863,10012918,AF/IN,1626,BF/IN,1672
100061243,10002863,10012919,AF/IN,1631,BF/IN,1637
100061245,10002863,10013139,AF/IN,1595,BF/IN,1658
100061246,10002863,10013140,AF/IN,1595,BF/IN,1667
100061248,10002863,10013257,AF/IN,1595,BF/IN,1652
100061249,10002864,10003665,AF/IN,1548,BF/IN,1596
100061253,10002864,10004500,AF/IN,1560,BF/IN,1597
100061254,10002864,10005344,AF/IN,1548,BF/IN,1591
100061256,10002864,10011278,AF/IN,1565,BF/IN,1597
100061257,10002864,10011322,AF/IN,1585,BF/IN,1597
100061260,10002864,10013231,AF/IN,1548,BF/IN,1597
100061261,10002865,10008198,AF/IN,1647,BF/IN,1716
100061266,10002867,10007541,AF/IN,1668,BF/IN,1704
100061267,10002867,10008053,AF/IN,1668,BF/IN,1708
100061268,10002867,10008886,AF/IN,1668,BF/IN,1712
100061269,10002867,10008887,AF/IN,1670,BF/IN,1747
100061270,10002867,10009069,AF/IN,1668,BF/IN,1705
100061272,10002867,10011520,AF/IN,1672,BF/IN,1747
100061273,10002867,10011584,AF/IN,1668,BF/IN,1699
100061274,10002867,10011683,AF/IN,1668,BF/IN,1701
100061276,10002867,10011962,AF/IN,1668,BF/IN,1733
100061279,10002870,10003577,AF/IN,1576,BF/IN,1610
100061280,10002870,10003693,AF/IN,1585,BF/IN,1610
100061281,10002870,10004244,AF/IN,1576,BF/IN,1610
100061282,10002870,10007540,AF/IN,1576,BF/IN,1590
100061284,10002870,10007572,AF/IN,1576,BF/IN,1610
100061285,10002870,10011681,AF/IN,1576,BF/IN,1610
100061287,10002871,10004664,AF/IN,1580,BF/IN,1585
100061292,10002873,10004425,AF/IN,1690,BF/IN,1716
100061294,10002873,10005163,AF/IN,1682,BF/IN,1716
100061295,10002873,10005373,AF/IN,1682,BF/IN,1716
100061232,10002863,10012531,AF/IN,1617,BF/IN,1672
100061299,10002873,10006571,AF/IN,1682,BF/IN,1716
100061300,10002873,10006719,AF/IN,1682,BF/IN,1716
100061302,10002873,10008812,AF/IN,1682,BF/IN,1716
100061303,10002873,10009509,AF/IN,1694,BF/IN,1716
100061305,10002873,10010511,AF/IN,1682,BF/IN,1716
100061307,10002873,10011230,AF/IN,1689,BF/IN,1716
100061313,10002873,10012768,AF/IN,1682,BF/IN,1716
100061314,10002873,10012821,AF/IN,1682,BF/IN,1716
100061315,10002873,10012972,AF/IN,1690,BF/IN,1716
100061316,10002874,10002922,AF/IN,1685,BF/IN,1724
100061317,10002874,10003387,AF/IN,1668,BF/IN,1726
100061318,10002874,10007419,AF/IN,1686,BF/IN,1726
100061319,10002875,10002876,AF/IN,1611,BF/IN,1630
100061321,10002875,10006297,AF/IN,1611,BF/IN,1655
100061322,10002875,10008272,AF/IN,1611,BF/IN,1627
100061324,10002875,10008680,AF/IN,1611,BF/IN,1641
100061325,10002875,10009126,AF/IN,1636,BF/IN,1655
100061327,10002875,10011805,AF/IN,1632,BF/IN,1655
100061328,10002875,10011885,AF/IN,1611,BF/IN,1655
100061330,10002876,10011040,AF/IN,1622,BF/IN,1630
100061332,10002877,10007430,AF/IN,1602,BF/IN,1627
100061333,10002877,10008699,AF/IN,1575,BF/IN,1627
100061335,10002877,10013021,AF/IN,1588,BF/IN,1627
100061338,10002878,10005610,AF/IN,1549,BF/IN,1582
100061339,10002878,10005611,AF/IN,1549,BF/IN,1574
100061341,10002878,10009870,AF/IN,1549,BF/IN,1582
100061343,10002878,10010671,AF/IN,1549,BF/IN,1581
100061344,10002879,10002880,AF/IN,1689,BF/IN,1705
100061346,10002879,10007468,AF/IN,1609,BF/IN,1664
100061347,10002879,10007660,AF/IN,1616,BF/IN,1692
100061349,10002879,10008969,AF/IN,1625,BF/IN,1698
100061350,10002879,10011683,AF/IN,1633,BF/IN,1701
100061352,10002880,10007660,AF/IN,1689,BF/IN,1692
100061354,10002881,10002913,AF/IN,1627,BF/IN,1686
100061355,10002881,10003421,AF/IN,1615,BF/IN,1669
100061358,10002881,10003586,AF/IN,1648,BF/IN,1695
100061360,10002881,10003717,AF/IN,1615,BF/IN,1680
100061364,10002881,10004530,AF/IN,1627,BF/IN,1701
100061365,10002881,10004761,AF/IN,1615,BF/IN,1665
100061367,10002881,10006136,AF/IN,1615,BF/IN,1686
100061368,10002881,10006686,AF/IN,1615,BF/IN,1652
100061370,10002881,10006721,AF/IN,1615,BF/IN,1678
100061372,10002881,10007316,AF/IN,1618,BF/IN,1680
100061373,10002881,10007966,AF/IN,1615,BF/IN,1669
100061375,10002881,10008303,AF/IN,1615,BF/IN,1670
100061376,10002881,10008800,AF/IN,1622,BF/IN,1699
100061378,10002881,10009549,AF/IN,1633,BF/IN,1701
100061379,10002881,10009663,AF/IN,1632,BF/IN,1664
100061381,10002881,10010204,AF/IN,1615,BF/IN,1672
100061384,10002881,10010959,AF/IN,1615,BF/IN,1680
100061386,10002881,10011285,AF/IN,1615,BF/IN,1681
100061387,10002881,10011490,AF/IN,1615,BF/IN,1669
100061389,10002881,10011758,AF/IN,1615,BF/IN,1658
100061390,10002881,10011759,AF/IN,1617,BF/IN,1660
100061393,10002881,10012639,AF/IN,1615,BF/IN,1653
100061395,10002881,10012983,AF/IN,1642,BF/IN,1701
100061397,10002882,10002912,AF/IN,1579,BF/IN,1640
100061398,10002882,10002966,AF/IN,1579,BF/IN,1636
100061400,10002882,10003499,AF/IN,1605,BF/IN,1645
100061403,10002882,10004123,AF/IN,1579,BF/IN,1652
100061404,10002882,10004165,AF/IN,1587,BF/IN,1643
100061406,10002882,10004474,AF/IN,1585,BF/IN,1652
100061408,10002882,10005446,AF/IN,1579,BF/IN,1652
100061409,10002882,10005447,AF/IN,1579,BF/IN,1644
100061411,10002882,10005591,AF/IN,1579,BF/IN,1652
100061412,10002882,10005666,AF/IN,1632,BF/IN,1652
100061414,10002882,10005897,AF/IN,1599,BF/IN,1652
100061415,10002882,10006074,AF/IN,1579,BF/IN,1612
100061417,10002882,10006081,AF/IN,1595,BF/IN,1652
100061419,10002882,10006444,AF/IN,1607,BF/IN,1652
100061420,10002882,10006445,AF/IN,1609,BF/IN,1652
100061425,10002882,10007577,AF/IN,1612,BF/IN,1652
100061429,10002882,10008380,AF/IN,1599,BF/IN,1652
100061430,10002882,10008541,AF/IN,1584,BF/IN,1625
100061432,10002882,10008648,AF/IN,1633,BF/IN,1652
100061433,10002882,10008729,AF/IN,1579,BF/IN,1640
100061438,10002882,10010676,AF/IN,1579,BF/IN,1638
100061439,10002882,10010677,AF/IN,1586,BF/IN,1652
100061440,10002882,10010686,AF/IN,1579,BF/IN,1644
100061441,10002882,10011430,AF/IN,1579,BF/IN,1605
100061442,10002882,10011670,AF/IN,1600,BF/IN,1649
100061443,10002882,10011681,AF/IN,1579,BF/IN,1625
100061444,10002882,10011688,AF/IN,1579,BF/IN,1624
100061446,10002882,10012691,AF/IN,1579,BF/IN,1628
100061449,10002882,10012694,AF/IN,1613,BF/IN,1652
100061451,10002882,10012723,AF/IN,1579,BF/IN,1635
100061452,10002882,10012724,AF/IN,1579,BF/IN,1652
100061454,10002882,10012726,AF/IN,1620,BF/IN,1652
100061455,10002882,10012799,AF/IN,1604,BF/IN,1652
100061457,10002882,10012918,AF/IN,1626,BF/IN,1652
100061458,10002882,10012919,AF/IN,1631,BF/IN,1637
100061460,10002882,10013205,AF/IN,1588,BF/IN,1649
100061462,10002883,10003363,AF/IN,1538,BF/IN,1642
100061463,10002883,10003453,AF/IN,1598,BF/IN,1644
100061465,10002883,10005157,AF/IN,1600,BF/IN,1648
100061468,10002883,10008677,AF/IN,1590,BF/IN,1647
100061469,10002883,10009461,AF/IN,1580,BF/IN,1639
100061471,10002883,10012357,AF/IN,1592,BF/IN,1628
100061473,10002884,10003061,AF/IN,1485,BF/IN,1540
100061474,10002884,10003062,AF/IN,1540,BF/IN,1540
100061476,10002884,10007591,AF/IN,1473,BF/IN,1540
100061477,10002884,10012119,AF/IN,1491,BF/IN,1540
100061479,10002885,10002977,AF/IN,1489,BF/IN,1555
100061480,10002885,10008255,AF/IN,1523,BF/IN,1555
100061482,10002886,10002888,AF/IN,1660,BF/IN,1721
100061484,10002886,10005906,AF/IN,1630,BF/IN,1702
100061485,10002886,10006827,AF/IN,1684,BF/IN,1721
100061488,10002887,10004669,AF/IN,1630,BF/IN,1687
100061490,10002887,10004878,AF/IN,1630,BF/IN,1687
100061494,10002887,10006012,AF/IN,1630,BF/IN,1679
100061495,10002887,10006616,AF/IN,1630,BF/IN,1663
100061497,10002887,10006912,AF/IN,1630,BF/IN,1665
100061498,10002887,10007316,AF/IN,1630,BF/IN,1680
100061500,10002887,10007615,AF/IN,1630,BF/IN,1675
100061502,10002887,10007966,AF/IN,1630,BF/IN,1669
100061503,10002887,10008047,AF/IN,1630,BF/IN,1641
100061505,10002887,10008519,AF/IN,1630,BF/IN,1684
100061506,10002887,10008721,AF/IN,1630,BF/IN,1678
100061508,10002887,10009765,AF/IN,1630,BF/IN,1686
100061511,10002887,10010675,AF/IN,1663,BF/IN,1687
100061513,10002887,10011462,AF/IN,1633,BF/IN,1687
100061514,10002887,10011670,AF/IN,1630,BF/IN,1649
100061516,10002887,10012218,AF/IN,1630,BF/IN,1660
100061517,10002887,10012503,AF/IN,1651,BF/IN,1687
100061519,10002887,10013084,AF/IN,1632,BF/IN,1687
100061520,10002887,10013100,AF/IN,1636,BF/IN,1687
100061522,10002888,10005398,AF/IN,1660,BF/IN,1670
100061523,10002888,10005401,AF/IN,1660,BF/IN,1715
100061525,10002888,10005404,AF/IN,1660,BF/IN,1718
100061527,10002889,10002893,AF/IN,1545,BF/IN,1556
100061528,10002889,10004245,AF/IN,1561,BF/IN,1615
100061530,10002889,10005534,AF/IN,1545,BF/IN,1613
100061533,10002889,10005537,AF/IN,1592,BF/IN,1614
100061534,10002889,10005881,AF/IN,1554,BF/IN,1609
100061536,10002889,10006190,AF/IN,1545,BF/IN,1579
100061538,10002889,10010078,AF/IN,1586,BF/IN,1615
100061539,10002889,10010197,AF/IN,1545,BF/IN,1609
100061541,10002889,10010918,AF/IN,1561,BF/IN,1612
100061542,10002889,10011681,AF/IN,1566,BF/IN,1615
100061544,10002890,10002891,AF/IN,1621,BF/IN,1652
100061545,10002890,10003058,AF/IN,1599,BF/IN,1652
100061547,10002890,10003751,AF/IN,1608,BF/IN,1652
100061549,10002890,10003974,AF/IN,1585,BF/IN,1652
100061550,10002890,10004104,AF/IN,1610,BF/IN,1644
100061553,10002890,10004279,AF/IN,1613,BF/IN,1652
100061555,10002890,10004438,AF/IN,1593,BF/IN,1648
100061559,10002890,10004974,AF/IN,1600,BF/IN,1652
100061560,10002890,10004975,AF/IN,1650,BF/IN,1652
100061562,10002890,10005036,AF/IN,1593,BF/IN,1652
100061563,10002890,10005107,AF/IN,1585,BF/IN,1627
100061565,10002890,10005605,AF/IN,1585,BF/IN,1631
100061567,10002890,10005624,AF/IN,1597,BF/IN,1652
100061568,10002890,10005851,AF/IN,1597,BF/IN,1652
100061570,10002890,10005931,AF/IN,1586,BF/IN,1630
100061571,10002890,10005967,AF/IN,1585,BF/IN,1652
100061573,10002890,10005969,AF/IN,1628,BF/IN,1652
100061574,10002890,10006145,AF/IN,1586,BF/IN,1647
100061578,10002890,10006517,AF/IN,1585,BF/IN,1646
100061579,10002890,10006518,AF/IN,1585,BF/IN,1640
100061581,10002890,10006764,AF/IN,1595,BF/IN,1652
100061582,10002890,10006923,AF/IN,1585,BF/IN,1637
100061584,10002890,10008000,AF/IN,1594,BF/IN,1652
100061585,10002890,10008054,AF/IN,1615,BF/IN,1652
100061587,10002890,10008081,AF/IN,1596,BF/IN,1652
100061588,10002890,10008136,AF/IN,1592,BF/IN,1652
100061590,10002890,10008966,AF/IN,1595,BF/IN,1652
100061592,10002890,10009576,AF/IN,1585,BF/IN,1602
100061593,10002890,10009579,AF/IN,1595,BF/IN,1652
100061595,10002890,10009636,AF/IN,1587,BF/IN,1652
100061598,10002890,10009921,AF/IN,1587,BF/IN,1628
100061599,10002890,10010030,AF/IN,1590,BF/IN,1652
100061601,10002890,10010216,AF/IN,1600,BF/IN,1652
100061603,10002890,10010572,AF/IN,1600,BF/IN,1652
100061604,10002890,10010674,AF/IN,1587,BF/IN,1652
100061606,10002890,10010981,AF/IN,1633,BF/IN,1652
100061607,10002890,10010998,AF/IN,1605,BF/IN,1649
100061609,10002890,10011082,AF/IN,1585,BF/IN,1635
100061610,10002890,10011528,AF/IN,1613,BF/IN,1652
100061612,10002890,10011670,AF/IN,1600,BF/IN,1649
100061614,10002890,10012172,AF/IN,1585,BF/IN,1646
100061615,10002890,10012226,AF/IN,1585,BF/IN,1652
100061618,10002890,10012526,AF/IN,1585,BF/IN,1652
100061620,10002890,10012688,AF/IN,1592,BF/IN,1652
100061624,10002890,10012862,AF/IN,1585,BF/IN,1612
100061625,10002890,10012917,AF/IN,1585,BF/IN,1650
100061627,10002890,10012973,AF/IN,1595,BF/IN,1652
100061628,10002890,10013016,AF/IN,1603,BF/IN,1652
100061631,10002890,10013084,AF/IN,1632,BF/IN,1652
100061632,10002890,10013097,AF/IN,1585,BF/IN,1637
100061633,10002890,10013293,AF/IN,1600,BF/IN,1643
100061635,10002891,10003305,AF/IN,1621,BF/IN,1670
100061636,10002891,10003564,AF/IN,1625,BF/IN,1686
100061639,10002891,10004168,AF/IN,1625,BF/IN,1686
100061640,10002891,10004279,AF/IN,1621,BF/IN,1697
100061641,10002891,10004489,AF/IN,1622,BF/IN,1682
100061644,10002891,10004974,AF/IN,1621,BF/IN,1680
100061646,10002891,10005036,AF/IN,1621,BF/IN,1677
100061647,10002891,10005107,AF/IN,1621,BF/IN,1627
100061650,10002891,10005910,AF/IN,1621,BF/IN,1656
100061651,10002891,10006145,AF/IN,1621,BF/IN,1647
100061652,10002891,10006189,AF/IN,1621,BF/IN,1676
100061653,10002891,10006226,AF/IN,1651,BF/IN,1702
100061655,10002891,10006418,AF/IN,1621,BF/IN,1643
100061657,10002891,10006764,AF/IN,1621,BF/IN,1656
100061658,10002891,10006826,AF/IN,1637,BF/IN,1702
100061660,10002891,10007369,AF/IN,1621,BF/IN,1679
100061663,10002891,10008078,AF/IN,1663,BF/IN,1702
100061664,10002891,10008079,AF/IN,1639,BF/IN,1702
100061666,10002891,10009165,AF/IN,1632,BF/IN,1702
100061668,10002891,10009699,AF/IN,1621,BF/IN,1691
100061669,10002891,10009710,AF/IN,1621,BF/IN,1670
100061671,10002891,10010039,AF/IN,1621,BF/IN,1644
100061672,10002891,10010216,AF/IN,1621,BF/IN,1660
100061674,10002891,10010674,AF/IN,1621,BF/IN,1663
100061675,10002891,10010998,AF/IN,1621,BF/IN,1649
100061677,10002891,10011082,AF/IN,1621,BF/IN,1635
100061679,10002891,10011602,AF/IN,1621,BF/IN,1663
100061680,10002891,10011670,AF/IN,1621,BF/IN,1649
100061683,10002891,10012251,AF/IN,1621,BF/IN,1662
100061685,10002891,10012526,AF/IN,1621,BF/IN,1652
100061689,10002891,10012823,AF/IN,1621,BF/IN,1657
100061690,10002891,10012925,AF/IN,1621,BF/IN,1683
100061692,10002891,10012973,AF/IN,1621,BF/IN,1674
100061693,10002891,10013016,AF/IN,1621,BF/IN,1666
100061695,10002891,10013022,AF/IN,1621,BF/IN,1676
100061697,10002891,10013097,AF/IN,1621,BF/IN,1637
100061698,10002891,10013308,AF/IN,1650,BF/IN,1702
100061700,10002892,10002953,AF/IN,1686,BF/IN,1721
100061701,10002892,10003094,AF/IN,1686,BF/IN,1713
100061703,10002892,10006141,AF/IN,1686,BF/IN,1738
100061704,10002892,10006459,AF/IN,1686,BF/IN,1727
100061706,10002892,10009192,AF/IN,1686,BF/IN,1746
100061708,10002892,10009495,AF/IN,1694,BF/IN,1752
100061709,10002892,10009828,AF/IN,1688,BF/IN,1744
100061711,10002892,10010265,AF/IN,1686,BF/IN,1722
100061712,10002892,10011001,AF/IN,1686,BF/IN,1748
100061714,10002892,10011684,AF/IN,1688,BF/IN,1752
100061730,10002893,10012947,AF/IN,1497,BF/IN,1528
100061731,10002893,10012992,AF/IN,1497,BF/IN,1552
100061732,10002893,10012993,AF/IN,1552,BF/IN,1556
100061733,10002894,10003543,AF/IN,1669,BF/IN,1716
100061734,10002894,10003748,AF/IN,1673,BF/IN,1676
100061735,10002894,10003810,AF/IN,1669,BF/IN,1720
100061737,10002894,10004551,AF/IN,1669,BF/IN,1690
100061738,10002894,10004671,AF/IN,1669,BF/IN,1734
100061739,10002894,10004829,AF/IN,1669,BF/IN,1734
100061740,10002894,10005020,AF/IN,1669,BF/IN,1731
100061741,10002894,10005268,AF/IN,1669,BF/IN,1700
